site,zone,transect,name,family,genus,species,length.mm,weight.g
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,83.73544127,6.773642568
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,84.291,6.926517161
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,86.573,7.579999392
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,88.488,8.16090127
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,88.647,8.210497778
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,92.9,9.617371191
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,94.542,10.20321397
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,95.847,10.68638613
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,95.886,10.70106865
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,96.403,10.89705008
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,97.439,11.29735056
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,99.165,11.98706881
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,103.649,13.91667905
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,109.296,16.64534297
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,111.186,17.63690814
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,115.447,20.02372138
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,117.105,21.01093834
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,118.343,21.77005531
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,119.315,22.37943523
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,119.555,22.53172691
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,120.634,23.22542539
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,121.269,23.6406224
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,121.34,23.68736826
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,122.787,24.6542988
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,123.859,25.3883157
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,133.595,32.77519492
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,134.395,33.44231593
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,144.022,42.2377398
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,144.67,42.88256144
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,144.791,43.00373077
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,149.126,47.50572647
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,200.735,129.5258092
BCW,5,3,Labridae_Clepticus_parrae,Labridae,Clepticus,parrae,329.854,692.3716337
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,7.534,0.004693327
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,12.751,0.023236862
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,13.83,0.029745578
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,17.161,0.057323468
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,18.351,0.070282722
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,19.169,0.080246358
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,20.001,0.091310386
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,20.109,0.092817533
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,20.417,0.097207202
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,21.258,0.109898327
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,21.515,0.113987357
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,22.253,0.126294438
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,22.396,0.128777851
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,23.21,0.143540814
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,23.351,0.146208173
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,23.425,0.147621278
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,24.042,0.159762034
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,24.329,0.165630657
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,24.428,0.167688094
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,25.009,0.180109164
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,25.031,0.180591251
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,26.103,0.205145439
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,26.126,0.20569544
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,26.315,0.210252533
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,26.342,0.210909025
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,26.721,0.220269927
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,27.685,0.245327562
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,28.431,0.265981279
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,28.944,0.280841297
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,29.613,0.301043667
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,29.62,0.30126005
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,31.341,0.357689376
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,31.386,0.359252938
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,31.469,0.362148861
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,31.538,0.364568206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,31.686,0.369794059
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,31.765,0.372603999
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,31.775,0.372960706
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,32.931,0.415759261
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,33.706,0.446223992
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,34.289,0.470103658
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,34.848,0.493791565
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,34.989,0.49989044
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,35.686,0.530782392
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,36.061,0.5479208
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,36.244,0.556417511
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,36.449,0.566040175
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,36.499,0.568403986
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,37.973,0.641101367
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,39.217,0.707106872
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,40.059,0.754277745
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,40.523,0.781152471
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,40.746,0.794294071
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,41.189,0.820838982
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,41.691,0.851631287
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,41.788,0.857669172
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,41.806,0.858792755
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,42.071,0.875448892
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,43.847,0.992705041
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,44.204,1.017480635
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,44.282,1.022948455
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,45.123,1.083160453
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,45.784,1.132120688
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,45.818,1.134678452
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,46.467,1.184248021
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,46.763,1.207330488
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,47.342,1.25335081
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,47.789,1.289673942
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,48.027,1.309298816
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,48.776,1.372365438
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,48.925,1.385149709
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,50.035,1.482912914
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,50.057,1.48489596
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,51.254,1.595494763
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,52.212,1.687892487
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,52.338,1.700305784
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,52.362,1.702677146
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,52.85,1.751377449
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,53.191,1.785956886
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,53.375,1.804804472
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,54.071,1.877304666
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,54.078,1.878043589
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,56.122,2.102266272
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.049,2.209617031
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,57.05744218,2.210611206
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,58.649,2.403450809
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,58.792,2.421310087
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,59.225,2.475930158
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,59.684,2.53472624
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,61.071,2.718075238
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,62.627,2.934122678
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,66.736,3.559409074
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,66.908,3.587370607
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,67.038,3.608601856
BCW,5,3,Labridae_Thalassoma_bifasciatum,Labridae,Thalassoma,bifasciatum,73.229,4.720191446
BCW,5,3,Lutjanidae_Ocyurus_chrysurus,Lutjanidae,Ocyurus,chrysurus,203.509,155.7562818
BCW,5,3,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,67.323,9.080618912
BCW,5,3,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,77.775,14.29042679
BCW,5,3,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,110.365,42.91429816
BCW,5,3,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,117.376,52.07676937
BCW,5,3,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.6859567,56.83178886
BCW,5,3,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,120.6859567,56.83178886
BCW,5,3,Pomacentridae_Abudefduf_saxatilis,Pomacentridae,Abudefduf,saxatilis,126.364,65.66386919
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,20.573,0.33001379
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,20.625,0.332522534
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,21.822,0.393842758
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,22.809,0.449736303
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,23.816,0.511971369
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,24.602,0.564352499
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,24.855,0.581943086
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,25.244,0.609696532
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,25.454,0.625039306
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,25.462,0.625628827
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,25.64,0.638841723
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,26.073,0.671757036
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,26.69,0.720584525
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,27.151,0.75857181
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,27.178,0.76083712
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,27.375,0.777502141
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,27.423,0.781599191
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,28.417,0.869708855
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,28.639,0.890251591
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,28.98,0.922431985
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,29.817,1.004687609
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,30.229,1.046912901
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,30.899,1.118078981
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,31.58,1.19364611
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,32.449,1.294920667
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,33.024,1.364986125
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,33.073,1.371071119
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,33.134,1.37867155
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,33.286,1.397732413
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,33.373,1.408720892
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,33.71,1.451829001
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,34.215,1.518059671
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,34.424,1.54604884
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,35.277,1.663849901
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,36.116,1.78541074
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,37.393,1.981573285
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,38.509,2.164342229
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,42.83,2.977717088
BCW,5,3,Pomacentridae_Chromis_cyanea,Pomacentridae,Chromis,cyanea,43.944,3.216162383
